"","hashtags5","Freq"
"1","BREAKING",0.00803809561580311
"2","lockdown",0.00695171335372012
"3","ー19",0.0051358827670312
"4","ccardiovascularsmokingCO",0.00397584747023072
"5","GivingTuesdayNow",0.00269683419427121
"6","AbhijitBanerjee",0.00254102969775344
"7","BuzdarPlus",0.00237955958318048
"8","COVI",0.00205520294952076
"9","HandHygiene",0.00204812092695177
"10","C",0.00197730070126187
"11","Wuhan",0.00193480856584794
"12","FakeNews",0.00171526586620926
"13","IndiaFights",0.0016911869894747
"14","Virus",0.0016869377759333
"15","SARSCoV2",0.00154671372906731
"16","1",0.00119402900513163
"17","FamiliesFir",0.00118694698256264
"18","cBREAKINGvi",0.00103539169958627
"19","WATCH",0.000999981586741321
"20","Iran",0.000951823833272192
"21","China",0.000943325406189404
"22","cPakistan",0.000914997315913446
"23","cHandHygieneMidwife",0.000893751248206478
"24","SmartNews",0.000875337989527105
"25","WorldAsthmaDay",0.000810183381892401
"26","cPakistans",0.000771940460019858
"27","Trump",0.000766274841964666
"28","InConversationWithRahulGandhi",0.000752110796826687
"29","cDeepStateDigitalSoldiers",0.000747861583285294
"30","cSyriaAleppo",0.000711035065926548
"31","CO",0.00070961866141275
"32","NHSApp",0.000708202256898952
"33","Trump2020",0.000664293716971217
"34","cBREAKINGPakistanChina",0.000662877312457419
"35","USNavy",0.000627467199612472
"36","Gravitas",0.000623217986071078
"37","auspol",0.000620385177043482
"38","India",0.000617552368015886
"39","StayHome",0.000600555513850311
"40","cMayThe4th",0.000589224277739928
"41","Pandemic",0.000582142255170939
"42","pandemic",0.000577893041629545
"43","Reope",0.000549564951353587
"44","r4today",0.000516987647536235
"45","GivingTuesday",0.00049999079337066
"46","Europe",0.000492908770801671
"47","cStandWithABSCBNDefendPressFreedomCourageON",0.000488659557260277
"48","COV",0.000474495512122298
"49","VirusUpdates",0.000468829894067106
"50","clockdownProtestLockdown",0.000464580680525713
"51","cVirusN95",0.000464580680525713
"52","USA",0.000464580680525713
"53","Spygate",0.000458915062470521
"54","cGivingTuesdayNow",0.000449000230873936
"55","Biden2020",0.000444751017332542
"56","SocialDistancing",0.000444751017332542
"57","Ramadan",0.000440501803791148
"58","ChineseCommunistParty",0.000433419781222159
"59","cApril2020",0.000423504949625573
